"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"52",51,"Recording_133","Process_43",2022-02-18 06:46:39,5,"Populate text field in window","Edit 'Add a subject' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'Graphical representation of employee salary details'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Add a subject\\''] Text: 'Graphical representation of employee salary details' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",53,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"53",52,"Recording_133","Process_43",2022-02-18 06:46:44,0,"Populate text field in window","Edit 'Message body' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'Hello,'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",54,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"54",53,"Recording_133","Process_43",2022-02-18 06:46:44,6,"Send keys","TextToSend:'{Return}'","","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",55,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"55",54,"Recording_133","Process_43",2022-02-18 06:46:50,3,"Populate text field in window","Edit 'Message body' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'''Hello,
PFA.'''","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: '''Hello,\n"", ""PFA.''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",56,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"56",55,"Recording_133","Process_43",2022-02-18 06:46:53,5,"Select menu option in window","Menu Item 'Attach' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Attach\\'']\n""]",57,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"57",56,"Recording_133","Process_43",2022-02-18 06:46:58,2,"Select menu option in window","Menu Item 'Browse this computer' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Browse this computer\\'']\n""]",58,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"58",57,"Recording_133","Process_43",2022-02-18 06:47:00,3,"Click UI element in window","Tree Item 'Desktop' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",59,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"59",58,"Recording_133","Process_43",2022-02-18 06:47:03,2,"Click UI element in window","Edit 'Name' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: -29 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",60,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"60",59,"Recording_133","Process_43",2022-02-18 06:47:05,3,"Click UI element in window","Edit 'Name' 2 in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -13 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",61,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"61",60,"Recording_133","Process_43",2022-02-18 06:47:08,12,"Press button in window","Button 'Open' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Button \\'Open\\'']\n""]",62,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"62",61,"Recording_133","Process_43",2022-02-18 06:47:20,NA,"Press button in window","Button 'Send' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",NA,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
