StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
52,Recording_132,Process_43,2022-02-18T06:53:25+00:00,Populate text field in window,Edit 'Password' in Window 'Yahoo — Mozilla Firefox (Private Browsing)'; Text:P'password_secret_text',firefox,Yahoo — Mozilla Firefox (Private Browsing),"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Yahoo — Mozilla Firefox (Private Browsing)\\'']['Edit \\'Password\\''] Text: P'password_secret_text' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",57.0,Go to the Mailbox,Event_605,sendmail/powerbi/onedrive,sendmail,6.0
53,Recording_132,Process_43,2022-02-18T06:53:31+00:00,Press button in window,Button 'Next' in Window 'Yahoo — Mozilla Firefox (Private Browsing)',firefox,Yahoo — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'Yahoo — Mozilla Firefox (Private Browsing)\\'']['Button \\'Next\\'']\n""]",58.0,Go to the Mailbox,Event_605,sendmail/powerbi/onedrive,sendmail,5.0
54,Recording_132,Process_43,2022-02-18T06:53:36+00:00,Press button in window,Button 'Compose' in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Button \\'Compose\\'']\n""]",59.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,3.0
55,Recording_132,Process_43,2022-02-18T06:53:39+00:00,Click UI element in window,Combo Box in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Combo Box'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 10 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",60.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,2.0
56,Recording_132,Process_43,2022-02-18T06:53:41+00:00,Send keys,TextToSend:'Username',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Username'\n""]",61.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,12.0
57,Recording_132,Process_43,2022-02-18T06:53:53+00:00,Click UI element in window,Combo Box in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Combo Box'] ClickType: UIAutomation.ClickType.LeftClick\n""]",62.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,19.0
58,Recording_132,Process_43,2022-02-18T06:54:12+00:00,Populate text field in window,Edit 'Subject' in Window '(3 unread) -  ...  (Private Browsing)'; Text:'Graphical data of salary details',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Edit \\'Subject\\''] Text: 'Graphical data of salary details' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",63.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,6.0
59,Recording_132,Process_43,2022-02-18T06:54:18+00:00,Populate text field in window,"Edit 'Message body' in Window '(3 unread) -  ...  (Private Browsing)'; Text:'Hello,'",firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Edit \\'Message body\\''] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",64.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,1.0
60,Recording_132,Process_43,2022-02-18T06:54:19+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",65.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,1.0
61,Recording_132,Process_43,2022-02-18T06:54:20+00:00,Populate text field in window,"Edit 'Message body' in Window '(3 unread) -  ...  (Private Browsing)'; Text:'Hello, PFA'",firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Edit \\'Message body\\''] Text: 'Hello, PFA' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",66.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,3.0
62,Recording_132,Process_43,2022-02-18T06:54:23+00:00,Press button in window,Button 'Attach files' in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Button \\'Attach files\\'']\n""]",67.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,2.0
63,Recording_132,Process_43,2022-02-18T06:54:25+00:00,Select menu option in window,Menu Item 'Attach files from computer' in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Menu Item \\'Attach files from computer\\'']\n""]",68.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,4.0
64,Recording_132,Process_43,2022-02-18T06:54:29+00:00,Click UI element in window,Tree Item 'Downloads' in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Tree Item \\'Downloads\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",69.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,2.0
65,Recording_132,Process_43,2022-02-18T06:54:31+00:00,Click UI element in window,Edit 'Name' in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 39 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",70.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,2.0
66,Recording_132,Process_43,2022-02-18T06:54:33+00:00,Press button in window,Button 'Open' in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Button \\'Open\\'']\n""]",71.0,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,5.0
67,Recording_132,Process_43,2022-02-18T06:54:38+00:00,Press button in window,Button 'Send' in Window '(3 unread) -  ...  (Private Browsing)',firefox,(3 unread) - Email@Domain - Yahoo Mail — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  (Private Browsing)\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send the graph through mail,Event_606,sendmail/powerbi/onedrive,sendmail,0.0
