"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"52",51,"Recording_11","Process_9",2022-02-22 05:41:18,5,"Press button in window","Button '+ New step' 2 in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'+ New step\\' 2']\n""]",53,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"53",52,"Recording_11","Process_9",2022-02-22 05:41:23,3,"Press button in window","Button 'Condition Control' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Condition Control\\'']\n""]",54,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"54",53,"Recording_11","Process_9",2022-02-22 05:41:26,7,"Click UI element in window","Edit 'Object Name' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Object Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -33 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",55,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"55",54,"Recording_11","Process_9",2022-02-22 05:41:33,3,"Press button in window","Button 'Outcome The outcome of the approval' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Outcome The outcome of the approval\\'']\n""]",56,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"56",55,"Recording_11","Process_9",2022-02-22 05:41:36,4,"Click UI element in window","Edit 'Value' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Value\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 8 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",57,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"57",56,"Recording_11","Process_9",2022-02-22 05:41:40,16,"Populate text field in window","Edit 'Value' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'''
'''","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Value\\' 2'] Text: '''\n"", ""''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",62,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"58",57,"Recording_11","Process_9",2022-02-22 05:41:56,4,"Press button in window","Button 'Compose Data Operation' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Compose Data Operation\\'']\n""]",63,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"59",58,"Recording_11","Process_9",2022-02-22 05:42:00,4,"Click UI element in window","Edit 'Inputs' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Inputs\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",64,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"60",59,"Recording_11","Process_9",2022-02-22 05:42:04,14,"Populate text field in window","Edit 'Inputs' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'Approved'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Inputs\\' 2'] Text: 'Approved' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",68,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"61",60,"Recording_11","Process_9",2022-02-22 05:42:18,7,"Press button in window","Button 'Compose Data Operation' 2 in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Compose Data Operation\\' 2']\n""]",69,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"62",61,"Recording_11","Process_9",2022-02-22 05:42:25,4,"Populate text field in window","Edit 'Inputs' 3 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'Rejected'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Inputs\\' 3'] Text: 'Rejected' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",70,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"63",62,"Recording_11","Process_9",2022-02-22 05:42:29,11,"Press button in window","Button 'Save' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",71,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"64",63,"Recording_11","Process_9",2022-02-22 05:42:40,5,"Select menu option in window","Menu Item 'Test' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Test\\'']\n""]",72,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"65",64,"Recording_11","Process_9",2022-02-22 05:42:45,4,"Click UI element in window","Text 'ms-ChoiceField-field field-910' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Text \\'ms-ChoiceField-field field-910\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",73,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"66",65,"Recording_11","Process_9",2022-02-22 05:42:49,6,"Press button in window","Button 'Test' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Test\\'']\n""]",74,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"67",66,"Recording_11","Process_9",2022-02-22 05:42:55,4,"Press button in window","Button 'Continue' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Continue\\'']\n""]",75,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"68",67,"Recording_11","Process_9",2022-02-22 05:42:59,9,"Press button in window","Button 'Run flow' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Run flow\\'']\n""]",76,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"69",68,"Recording_11","Process_9",2022-02-22 05:43:08,18,"Press button in window","Button 'Test' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Test\\'']\n""]",77,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"70",69,"Recording_11","Process_9",2022-02-22 05:43:26,8,"Click UI element in window","Group 'msla-monitor-canvas msla-transform-interactive-zone' in Window 'Run History  ...  - Microsoft​ Edge'","msedge","Run History | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Run History  ...  - Microsoft\u200b Edge\\'']['Group \\'msla-monitor-canvas msla-transform-interactive-zone\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 188 OffsetY: 18 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",78,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
"71",70,"Recording_11","Process_9",2022-02-22 05:43:34,NA,"Click UI element in window","Group 'ms-MessageBar  ... e root-853' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Group \\'ms-MessageBar  ... e root-853\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 209 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n"", '# End of autogenerated actions using the desktop recorder\n']",NA,"Send the approval request","Event_50","Microsoftforms/approvals/projectonline",NA
